Kp_phi,Kd_phi,Ki_phi,Kp_chi,Ki_chi,Kp_theta,Kd_theta,Ki_theta,Kp_h,Kd_h,Ki_h,Kp_V,Ki_V,Y
8.0018003601,0.8968393679,0.4881416283,5.3310662132,0.5196639328,-3.569913983,-0.517343469,0.9563912783,3.3428685737,0.8665333067,0.0684936987,0.1423604721,0.9593318664,
4.9939987998,0.9035007001,0.305825165,5.7931586317,0.6093218644,-5.262852571,-0.734826965,0.8435687137,3.6231246249,0.5341468294,0.4528395679,0.3749629926,0.6465293059,
8.1642328466,0.1615723145,0.8351310262,4.2268453691,0.4388277656,-8.333666733,-0.951030206,0.449289858,3.274454891,0.9932786557,0.9717363473,0.4084336867,0.4312162432,
3.1470294059,0.7918783757,0.6196839368,7.8110622124,0.1523904781,-3.26185237,-0.893418684,0.5221044209,2.8567713543,0.4525305061,0.394719944,0.4979395879,0.1412182436,
3.1918383677,0.5670134027,0.1952590518,9.0908181636,0.6224644929,-5.358071614,-0.745229046,0.0778155631,2.6791358272,0.6524104821,0.3592908582,0.1630446089,0.7202640528,
9.9803960792,0.2109021804,0.3093538708,4.598919784,0.2821964393,-7.126625325,-0.673534707,0.1606321264,3.6453290658,0.9468693739,0.861070214,0.2563112623,0.6822564513,
4.7825565113,0.3833766753,0.5785157031,7.0039007802,0.776215243,-4.685937187,-0.522304461,0.7215443089,2.3352670534,0.2980996199,0.6459081816,0.7969193839,0.2723444689,
9.8515703141,0.1367273455,0.1648729746,8.8372674535,0.4217243449,-6.048409682,-0.868293659,0.7455491098,3.3602720544,0.5191038208,0.3463532707,0.5517183437,0.423994799,
6.8563712743,0.9350070014,0.0301940388,5.9116823365,0.2649129826,-4.713942789,-0.431406281,0.349669934,3.1046209242,0.5467893579,0.2655431086,0.2548069614,0.1201240248,
7.8309661932,0.1374474895,0.4846129226,7.200440088,0.2101820364,-5.461692338,-0.625525105,0.8665733147,2.6095219044,0.9782356471,0.4544318864,0.5302820564,0.0982696539,
8.5199039808,0.7394878976,0.4873574715,4.0693138628,0.7157231446,-9.305461092,-0.443888778,0.8587717544,3.3134626925,0.7813962793,0.0284866973,0.1560872174,0.4321664333,
7.5453090618,0.7920584117,0.3769873975,7.8590718144,0.3264852971,-5.971394279,-0.415403081,0.3830766153,3.474894979,0.7826765353,0.44030006,0.874014803,0.899469894,
6.6771354271,0.1572514503,0.739659932,5.6626325265,0.550990198,-9.126225245,-0.968313663,0.8113622725,3.5391078216,0.2548909782,0.6236157231,0.7247129426,0.3310662132,
7.2806561312,0.4283856771,0.6236047209,3.725745149,0.7823364673,-3.908781756,-0.953270654,0.8623724745,3.9921984397,0.2668933787,0.6672054411,0.2322424485,0.0942788558,
3.2968593719,0.1072014403,0.2107461492,8.6977395479,0.249789958,-5.478495699,-0.607761552,0.2682536507,2.4702940588,0.4192438488,0.3475475095,0.1241208242,0.7303360672,
6.4012802561,0.8462492498,0.803764753,3.0596119224,0.5905981196,-3.684736947,-0.374754951,0.0914182837,2.9293858772,0.2470494099,0.4715493099,0.3977155431,0.3964392879,
8.825165033,0.6939387878,0.900020004,7.9295859172,0.4535907181,-4.795159032,-0.381476295,0.824964993,2.9143828766,0.823964793,0.4192018404,0.8789037808,0.8213642729,
4.9449889978,0.90080016,0.8627725545,6.3227645529,0.5229045809,-7.951390278,-0.905741148,0.9727945589,1.1650330066,0.699619924,0.5473834767,0.2959871974,0.2514402881,
5.299259852,0.2667133427,0.0364672935,5.5186037207,0.3574514903,-6.912382476,-0.602160432,0.2864572915,3.9399879976,0.4786157231,0.7701090218,0.5127945589,0.7586517303,
6.7625525105,0.4391878376,0.57929986,4.7594518904,0.8637127425,-6.654730946,-0.326745349,0.8049609922,3.5451090218,0.6381676335,0.0418223645,0.2875255051,0.6180236047,
7.725945189,0.85075015,0.2513262653,4.4158831766,0.6924984997,-9.620524105,-0.938227646,0.4532906581,3.6555311062,0.2892978596,0.6180426085,0.5346069214,0.4602920584,
4.3512702541,0.6118423685,0.8153310662,2.699539908,0.5878975795,-5.485497099,-0.590318064,0.5949189838,1.3132626525,0.7962792559,0.1592558512,0.5359231846,0.0948489698,
9.9369873975,0.9836167233,0.4167833567,7.0129025805,0.7396679336,-4.832966593,-0.552070414,0.2716543309,2.4888977796,0.9566313263,0.2012532507,0.8683736747,0.8627925585,
7.8869773955,0.3547509502,0.4575595119,8.150130026,0.4654730946,-5.933586717,-0.214722945,0.850370074,1.1236247249,0.8799759952,0.1787617524,0.8544588918,0.50020004,
7.4612922585,0.3678935787,0.4426605321,2.9110822164,0.7326465293,-6.418083617,-0.773874775,0.6681336267,1.7099419884,0.6212042408,0.2971904381,0.4522464493,0.8878775755,
9.4076815363,0.6415483097,0.5963552711,8.0796159232,0.675035007,-4.187437487,-0.228005601,0.575915183,3.3914782957,0.475095019,0.3369983997,0.6882336467,0.7846869374,
4.8903780756,0.7893578716,0.4352110422,9.3953790758,0.9281656331,-4.923984797,-0.70090018,0.3960792158,3.5853170634,0.2539307862,0.529469894,0.1545829166,0.2936287257,
9.2074414883,0.6005001,0.9035487097,7.5815163033,0.8053810762,-5.864972995,-0.888457692,0.1376275255,1.8779755951,0.9942388478,0.9794988998,0.2175755151,0.5594918984,
3.4326865373,0.3304460892,0.1395839168,7.5875175035,0.2231446289,-5.24324865,-0.256171234,0.4362872575,1.3600720144,0.4400480096,0.1725915183,0.2775595119,0.8042608522,
6.0470094019,0.6235447089,0.3834566913,8.7022404481,0.2409681936,-4.410082016,-0.626165233,0.5665133027,2.5567113423,0.7289057812,0.5784336867,0.9744268854,0.4135427085,
5.2292458492,0.9774954991,0.1327225445,5.3100620124,0.9159231846,-7.26105221,-0.546309262,0.6591318264,1.7147429486,0.9383876775,0.4647819564,0.5494618924,0.3525405081,
5.7599519904,0.6181436287,0.5865533107,5.3820764153,0.4064212843,-4.911382276,-0.9035007,0.6605321064,1.8047609522,0.7649129826,0.2792768554,0.4353230646,0.1872074415,
3.8667733547,0.2314262853,0.7427965593,9.2633526705,0.8599319864,-3.156831366,-0.805561112,0.3128625725,1.6601320264,0.2161632326,0.7195529106,0.2245329066,0.923984797,
6.1408281656,0.399759952,0.249169834,7.6295259052,0.1414082817,-7.389877976,-0.324184837,0.6205241048,2.574114823,0.3513902781,0.1234286857,0.5116663333,0.9937287457,
6.399879976,0.9382476495,0.9137427485,9.2318463693,0.9861372274,-3.331866373,-0.608881776,0.4634926985,2.6833366673,0.9919983997,0.1700040008,0.1455571114,0.7309061812,
4.5417083417,0.5452290458,0.700060012,3.7287457491,0.3455691138,-8.890978196,-0.437167433,0.0218043609,1.8923784757,0.5935187037,0.0137577516,0.7937227445,0.2968593719,
8.0046009202,0.4645729146,0.8480696139,4.6154230846,0.6109421884,-4.047409482,-0.439087818,0.2774554911,2.3628725745,0.5763952791,0.6863132627,0.1453690738,0.2362372474,
4.849769954,0.9101620324,0.1950630126,9.4178835767,0.2190038008,-8.967993599,-0.551110222,0.9513902781,3.7023404681,0.2406481296,0.5911722344,0.3200560112,0.8344768954,
5.6703340668,0.1329465893,0.6622244449,5.2215443089,0.6563112623,-9.49029806,-0.74394879,0.2132426485,2.1264252851,0.7593118624,0.010175035,0.1728225645,0.8375175035,
8.4302860572,0.3192838568,0.7524024805,8.726245249,0.9396879376,-6.051210242,-0.4894979,0.2802560512,1.99979996,0.2835367073,0.8674394879,0.3386717343,0.4899379876,
8.0284056811,0.6678335667,0.3889457892,6.1037207441,0.2902980596,-5.558311662,-0.817563513,0.6821364273,1.9037807562,0.974874975,0.3541158232,0.9915383077,0.4583916783,
8.5913182637,0.7166233247,0.8772794559,8.1081216243,0.3669933987,-7.924784957,-0.925105021,0.5367073415,1.7183436687,0.3161832366,0.1706011202,0.8866133227,0.7590318064,
9.7661532306,0.8790158032,0.3607161432,9.9684936987,0.2609521904,-3.120424085,-0.562472494,0.0038007602,3.7149429886,0.7577115423,0.4665733147,0.3476975395,0.8817963593,
6.6617323465,0.349889978,0.6898659732,5.6176235247,0.875235047,-7.881376275,-0.568873775,0.5403080616,2.3172634527,0.9055811162,0.1741838368,0.9200840168,0.5368773755,
9.6933386677,0.9137627526,0.8525785157,3.5892178436,0.7776555311,-7.409481896,-0.466453291,0.3388677736,2.8201640328,0.2884976995,0.7826485297,0.0914022805,0.1119523905,
5.624124825,0.774774955,0.6669293859,3.9012802561,0.6892578516,-5.534506901,-0.655131026,0.3204640928,3.4370874175,0.2291258252,0.7571714343,0.0686497299,0.801220244,
4.3302660532,0.3932786557,0.5473454691,9.4403880776,0.7358871774,-5.549909982,-0.94574915,0.0100020004,3.099819964,0.4867773555,0.30555011,0.5297179436,0.675225045,
4.7181436287,0.5781756351,0.6085097019,8.0721144229,0.9314062813,-6.929185837,-0.488377676,0.9581916383,1.373874775,0.7111422284,0.5654960992,0.9853330666,0.3494999,
7.5733146629,0.1784956991,0.0805761152,7.8440688138,0.5031006201,-3.618923785,-0.754830966,0.8415683137,1.9079815963,0.2208041608,0.2179725945,0.5009481896,0.4849969994,
4.0124024805,0.2191838368,0.3667933587,6.8808761752,0.7861172234,-6.423684737,-0.461812362,0.8273654731,3.7953590718,0.9331066213,0.6369513903,0.8978955791,0.7056311262,
6.6659331866,0.3219843969,0.4512862573,5.5381076215,0.1284456891,-8.848969794,-0.628085617,0.9313862773,2.2194438888,0.4235647129,0.1596539308,0.4018523705,0.9935387077,
5.2320464093,0.4345069014,0.7788677736,4.0153030606,0.9486897379,-4.526305261,-0.210242048,0.8397679536,2.0634126825,0.6768953791,0.894309862,0.8100820164,0.874004801,
8.0536107221,0.8570514103,0.4497179436,2.9035807161,0.4888777756,-5.939187838,-0.266093219,0.4968993799,1.4764952991,0.3005001,0.0372444489,0.8209881976,0.0798359672,
5.1690338068,0.2955191038,0.4589317864,6.225245049,0.9200640128,-4.088017604,-0.949429886,0.6657331466,1.324064813,0.3363472695,0.1073064613,0.8783396679,0.1300060012,
6.899779956,0.9398679736,0.7273094619,5.0880176035,0.2951590318,-4.233646729,-0.615283057,0.0368073615,3.824764953,0.5808761752,0.6954690938,0.7264052811,0.5482796559,
3.3094618924,0.8802760552,0.7216243249,5.724144829,0.901160232,-6.304660932,-0.513342669,0.7529505901,1.3486697339,0.9236647329,0.5822154431,0.6857891578,0.7920984197,
5.4882976595,0.4870774155,0.2076095219,3.7182436487,0.5734946989,-5.040208042,-0.85165033,0.8519703941,3.1934386877,0.4070814163,0.3507321464,0.930990198,0.3418983797,
8.8265653131,0.6836767353,0.9445209042,3.1076215243,0.4366673335,-5.202640528,-0.524384877,0.3570714143,1.5647129426,0.5160632126,0.9030676135,0.4718023605,0.3135827165,
8.5843168634,0.6816963393,0.9762792559,9.4883976795,0.8059211842,-8.592718544,-0.216803361,0.8349669934,1.9061812362,0.9183836767,0.7430396079,0.494554911,0.7286257251,
4.4422884577,0.4696139228,0.2560312062,5.0235047009,0.3567313463,-5.288057612,-0.369153831,0.7849569914,1.625325065,0.7306661332,0.1817473495,0.4697339468,0.7027805561,
8.7971594319,0.8208641728,0.0298019604,7.6790358072,0.8205041008,-5.782356471,-0.786197239,0.4984996999,3.450890178,0.6036007201,0.9852710542,0.1224284857,0.576215243,
8.6977395479,0.225845169,0.1791838368,4.9994999,0.15095019,-4.01240248,-0.328825765,0.3696739348,1.4476895379,0.8306861372,0.7983726745,0.7754830966,0.1873974795,
6.4054810962,0.7672134427,0.3456211242,6.2402480496,0.1574314863,-4.776955391,-0.735467093,0.3974794959,3.4958991798,0.7845969194,0.0991458292,0.9456571314,0.1951890378,
7.100020004,0.4388277656,0.9813762753,5.1210242048,0.8115023005,-6.132426485,-0.65385077,0.9331866373,1.1482296459,0.9553510702,0.5457911582,0.2077975595,0.4925985197,
9.1794358872,0.8977395479,0.3252330466,8.4891978396,0.6213842769,-9.393678736,-0.368993799,0.2558511702,3.0146029206,0.399719944,0.3350080016,0.3377315463,0.7413582717,
3.075615123,0.5862772555,0.275635127,6.8658731746,0.4670934187,-4.50530106,-0.293618724,0.0274054811,3.1172234447,0.624724945,0.6843228646,0.1314542909,0.6425385077,
4.624324865,0.8088017604,0.3173914783,5.0310062012,0.5333466693,-8.832166433,-0.835487097,0.3560712142,1.1848369674,0.5627925585,0.4687627526,0.3225005001,0.8158531706,
6.7415483097,0.5886177235,0.4367793559,7.474994999,0.8016003201,-6.303260652,-0.473174635,0.0484096819,2.4306861372,0.3603520704,0.4621944389,0.3777835567,0.4859471894,
4.050210042,0.6831366273,0.7637727546,5.7976595319,0.976235247,-3.068613723,-0.474614923,0.4610922184,3.975995199,0.2784156831,0.6291888378,0.3621764353,0.5606321264,
5.2544508902,0.1079215843,0.9488337668,4.2433486697,0.7634326865,-6.451690338,-0.681536307,0.7843568714,2.6785357071,0.9583916783,0.0105731146,0.7117383477,0.5986397279,
7.175635127,0.2913782757,0.2728905781,8.6272254451,0.8601120224,-6.49369874,-0.974714943,0.9931986397,1.5899179836,0.5178235647,0.2122004401,0.9858971794,0.3428485697,
4.449289858,0.3736547309,0.8886497299,8.8657731546,0.8224844969,-8.377075415,-0.743308662,0.825365073,3.8229645929,0.5442288458,0.100340068,0.9469733947,0.8029305861,
8.5353070614,0.3486297259,0.7957271454,3.9432886577,0.7283256651,-7.51030206,-0.858691738,0.4872974595,2.0082016403,0.2084816963,0.2758931786,0.421220244,0.4545909182,
4.9715943189,0.7070814163,0.8466973395,3.2531506301,0.4076815363,-9.593918784,-0.944468894,0.00040008,1.9697939588,0.5895179036,0.9591968394,0.7179435887,0.7271054211,
8.7831566313,0.2679735947,0.76984997,9.1598319664,0.4962592519,-7.514502901,-0.414922985,0.0138027606,2.9059811962,0.3613122625,0.0217193439,0.3631166233,0.1336167233,
7.2148429686,0.7038407682,0.7614202841,9.9444888978,0.6842168434,-7.168633727,-0.424684937,0.9373874775,1.775955191,0.5269453891,0.6021194239,0.8147829566,0.7782256451,
9.3530706141,0.7636127225,0.1239007802,7.6355271054,0.1844368874,-7.75815163,-0.683616723,0.6215243049,3.6573314663,0.7697139428,0.4874724945,0.5763512703,0.84929986,
7.1378275655,0.1811962392,0.5455811162,9.6699339868,0.149869974,-7.188237648,-0.372674535,0.5671134227,2.3874774955,0.3307461492,0.5469853971,0.9140668134,0.9675035007,
3.649729946,0.8572314463,0.8174874975,3.2171434287,0.2861572314,-8.150230046,-0.95135027,0.3698739748,3.7785557111,0.525985197,0.3234636927,0.4180236047,0.5908481696,
6.7079415883,0.4827565513,0.0723424685,6.3137627526,0.3842768554,-6.059611922,-0.577355471,0.6197239448,2.8621724345,0.2268853771,0.7955861172,0.8166633327,0.399479896,
3.8163632727,0.7637927586,0.7639687938,6.2087417483,0.775495099,-4.235047009,-0.386597319,0.6295259052,3.7161432286,0.5888777756,0.3224684937,0.8119623925,0.4388177636,
4.1286257251,0.39939988,0.1027285457,2.6980396079,0.9866773355,-3.806561312,-0.963192639,0.076015203,3.3386677335,0.4646929386,0.0613282657,0.7830046009,0.7660632126,
7.0426085217,0.1315063013,0.339739948,3.6717343469,0.725805161,-6.933386677,-0.273934787,0.5729145829,1.7021404281,0.4616523305,0.1602510502,0.8747669534,0.8027405481,
9.4594918984,0.8986397279,0.5657731546,9.3923784757,0.1556311262,-9.837567514,-0.377955591,0.1598319664,2.1192238448,0.50070014,0.7527925585,0.1519503901,0.7126625325,
5.5191038208,0.2850770154,0.5408761752,7.2619523905,0.5265053011,-5.467293459,-0.273294659,0.525105021,3.1688337668,0.2368073615,0.9221754351,0.241080216,0.1564212843,
4.9197839568,0.799979996,0.4144308862,8.0481096219,0.1108021604,-3.817763553,-0.333626725,0.3054610922,3.3368673735,0.5802360472,0.0051990398,0.3689457892,0.2375675135,
4.8805761152,0.8100620124,0.44070014,3.6732346469,0.674494899,-7.443088618,-0.409961992,0.8861772354,1.9937987598,0.8634926985,0.6186397279,0.9740508102,0.5220544109,
3.3374674935,0.4688937788,0.1789877976,6.9183836767,0.9431086217,-9.777355471,-0.869093819,0.5811162232,3.5055011002,0.8151630326,0.260965193,0.171130226,0.5059011802,
5.5779155831,0.7137427485,0.2975915183,6.549309862,0.2848969794,-8.659931986,-0.610002,0.5633126625,1.5659131826,0.900940188,0.2305121024,0.484024805,0.1735247049,
5.800560112,0.2028005601,0.1307621524,6.1112222444,0.6546909382,-9.526705341,-0.90990198,0.9369873975,2.3766753351,0.6700140028,0.6363542709,0.5520944189,0.4481296259,
3.3528705741,0.3783356671,0.4310942188,6.2102420484,0.3529505901,-4.440888178,-0.96175235,0.5859171834,2.7769553911,0.3766753351,0.5875895179,0.8328345669,0.8610822164,
4.1860372074,0.7402080416,0.630270054,7.2154430886,0.1381676335,-3.953590718,-0.64184837,0.9609921984,3.0698139628,0.8588517704,0.3099289858,0.5095979196,0.698789758,
8.3392678536,0.4024604921,0.584004801,7.2274454891,0.2164832967,-6.99779956,-0.40180036,0.9781956391,2.3178635727,0.4864572915,0.6140618124,0.9550590118,0.4973494699,
7.5215043009,0.6145429086,0.5704780956,2.8225645129,0.9161032206,-9.861372274,-0.475415083,0.5273054611,1.9403880776,0.4298059612,0.1499009802,0.9302380476,0.7763252651,
7.1910382076,0.5189437888,0.6592838568,8.9932986597,0.8545309062,-4.453490698,-0.468533707,0.9051810362,2.0580116023,0.2712142428,0.9022714543,0.725465093,0.425325065,
9.7647529506,0.2686937387,0.0505821164,4.0588117624,0.749029806,-6.275255051,-0.25185037,0.9709941988,3.6189237848,0.7069813963,0.2191668334,0.5389317864,0.3610922184,
5.6899379876,0.8588517704,0.3789477896,5.2545509102,0.9674134827,-7.335267053,-0.684736947,0.0010002,1.9433886777,0.923984797,0.8150920184,0.5195639128,0.9445089018,
8.0718143629,0.1444688938,0.7676935387,3.9942988598,0.900620124,-4.877775555,-0.914382877,0.9283856771,1.8605721144,0.3821164233,0.7683176635,0.5285897179,0.7472494499,
5.9629925985,0.5151630326,0.4371714343,3.4121824365,0.4625925185,-5.405681136,-0.679775955,0.2036407281,3.5265053011,0.9017403481,0.0515753151,0.4379555911,0.6066213243,
6.8367673535,0.250690138,0.0588157632,9.5034006801,0.1628325665,-8.50870174,-0.490778156,0.2870574115,1.7165433087,0.6444088818,0.3985017003,0.360860172,0.8101520304,
5.5219043809,0.6287657532,0.6206641328,2.5150030006,0.2542908582,-6.523104621,-0.74554911,0.9105821164,1.8701740348,0.450930186,0.9311322264,0.105505101,0.5602520504,
6.7975595119,0.350610122,0.0837127425,7.6070214043,0.7605521104,-5.49809962,-0.717383477,0.5183036607,3.8307661532,0.849889978,0.5796279256,0.4227245449,0.9599019804,
8.2398479696,0.1925385077,0.9609881976,2.9455891178,0.1201640328,-8.336467293,-0.718023605,0.1422284457,3.7185437087,0.5731946389,0.1196469294,0.4828965793,0.1904380876,
3.2940588118,0.2604120824,0.4779475895,3.3806761352,0.3736547309,-7.934586917,-0.61080216,0.7551510302,3.6807361472,0.7146629326,0.5907741548,0.8396039208,0.5163532707,
3.9549909982,0.5860972194,0.7914142829,4.5074014803,0.2713942789,-7.367473495,-0.517823565,0.9639927986,2.7427485497,0.6042408482,0.8047419484,0.9685977195,0.6940388078,
4.1356271254,0.9661532306,0.3911022204,8.8387677536,0.4845569114,-7.023004601,-0.308021604,0.5841168234,3.0800160032,0.8294058812,0.1134766953,0.3025685137,0.7820264053,
5.9027805561,0.4399079816,0.7559311862,3.6057211442,0.8431886377,-4.230846169,-0.60840168,0.3904780956,1.1980396079,0.8433286657,0.759559912,0.7183196639,0.3854170834,
3.2086417283,0.1109821964,0.825525105,6.1382276455,0.4678135627,-8.182436487,-0.685057011,0.2556511302,1.7873574715,0.6728945789,0.2957971594,0.7085417083,0.976245249,
8.049409882,0.6914182837,0.6835927185,4.6544308862,0.3612322464,-8.459691938,-0.81020204,0.725345069,2.150430086,0.6484096819,0.2892288458,0.8035007001,0.3160532106,
7.9429885977,0.2852570514,0.2807321464,7.3984796959,0.3122624525,-9.676535307,-0.263372675,0.2570514103,1.8563712743,0.8100420084,0.2169773955,0.6605921184,0.8451190238,
4.3946789358,0.299839968,0.054894979,3.9267853571,0.3516903381,-4.880576115,-0.972314463,0.4278855771,3.2972594519,0.4040408082,0.5414122825,0.3854930986,0.8673534707,
5.2586517303,0.5382076415,0.4979435887,6.7353470694,0.250510102,-4.340068014,-0.26145229,0.4874974995,3.2768553711,0.7537107421,0.7828475695,0.1201720344,0.2216043209,
3.025205041,0.3151430286,0.7067253451,7.4764952991,0.3045209042,-4.704140828,-0.335387077,0.5911182236,1.1938387678,0.8449289858,0.804144829,0.7312942589,0.5458091618,
3.2100420084,0.3374674935,0.8231726345,2.6140228046,0.2343068614,-5.575115023,-0.244488898,0.5611122224,3.5061012202,0.8839767954,0.6031146229,0.2062932587,0.3933986797,
9.8403680736,0.7454290858,0.1333106621,7.5560112022,0.9782156431,-3.50270054,-0.528705741,0.5883176635,3.3380676135,0.6264852971,0.365660132,0.0898979796,0.8386577315,
9.4062812563,0.899179836,0.159579916,8.6317263453,0.4381076215,-3.280056011,-0.911982396,0.7415483097,3.8721744349,0.775155031,0.5065803161,0.5032046409,0.6406381276,
3.5937187437,0.6977195439,0.2295659132,5.0805161032,0.7018603721,-3.187637528,-0.754510902,0.6609321864,1.74894979,0.9902380476,0.8744058812,0.1105821164,0.5883776755,
3.0266053211,0.2479895979,0.0668533707,5.6821364273,0.8721744349,-9.301260252,-0.276335267,0.2794558912,1.7801560312,0.2364872975,0.7287087417,0.4372034407,0.7310962192,
3.8457691538,0.1414082817,0.7796519304,4.0603120624,0.2024404881,-7.651730346,-0.382276455,0.8103620724,3.5799159832,0.2065613123,0.7613512703,0.814594919,0.6985997199,
7.5915183037,0.9465293059,0.240740148,3.7662532507,0.649829966,-4.638327666,-0.922864573,0.9667933587,3.6525305061,0.7151430286,0.1548769754,0.2102420484,0.1098619724,
9.724144829,0.625165033,0.3334666933,5.4765953191,0.6354270854,-7.888377676,-0.715943189,0.6939387878,3.5601120224,0.6439287858,0.7376655331,0.6094458892,0.9395679136,
5.0794158832,0.500760152,0.839639928,5.0685137027,0.674314863,-9.568713743,-0.387397479,0.3922784557,3.8925785157,0.4437287457,0.7092028406,0.9400160032,0.8282056411,
5.6955391078,0.2868773755,0.8039607922,3.6132226445,0.325045009,-5.769753951,-0.576235247,0.200640128,2.1558311662,0.4190838168,0.1572654531,0.1525145029,0.2387077415,
4.4436887377,0.1331266253,0.866105221,3.8937787558,0.700240048,-8.514302861,-0.982556511,0.0966193239,3.4172834567,0.449169834,0.2884326865,0.3422444489,0.100170034,
8.9637927586,0.7612722545,0.3019043809,7.0564112823,0.1336667333,-8.578715743,-0.351390278,0.9467893579,2.7823564713,0.6695339068,0.9785037007,0.145745149,0.7314762953,
8.4610922184,0.1271854371,0.5600880176,4.7459491898,0.4307261452,-3.702940588,-0.585197039,0.0360072014,3.3434686937,0.2059211842,0.3891468294,0.1495059012,0.3728745749,
6.0680136027,0.8199639928,0.8988437688,3.3866773355,0.1577915583,-9.00720144,-0.50790158,0.9269853971,2.4282856571,0.5147829566,0.3306291258,0.8954510902,0.3352470494,
5.2698539708,0.5085017003,0.6247809562,3.1541308262,0.4777155431,-4.967393479,-0.622164433,0.075015003,1.8695739148,0.5586317263,0.0913832767,0.1651130226,0.7645429086,
9.2956591318,0.7412882577,0.220940188,4.9484896979,0.8919783957,-5.268453691,-0.985597119,0.6445289058,1.1080216043,0.3033806761,0.5877885577,0.3322784557,0.9321564313,
8.2888577716,0.2953390678,0.1482096419,5.3775755151,0.6654930986,-8.617923585,-0.255371074,0.9803960792,2.1468293659,0.7330666133,0.8734106821,0.3251330266,0.9133426685,
8.5395079016,0.3772554511,0.8325825165,9.474894979,0.375995199,-5.027605521,-0.20720144,0.9353870774,3.1094218844,0.6450490098,0.6805411082,0.7502860572,0.1176535307,
6.525905181,0.3567313463,0.7814162833,7.8200640128,0.7783756751,-4.272854571,-0.666333267,0.9883976795,3.5097019404,0.8231646329,0.5091678336,0.0744788958,0.7799359872,
6.8269653931,0.1052210442,0.6153710742,2.7715543109,0.1923584717,-6.49929986,-0.614322865,0.2170434087,3.8031606321,0.9043008602,0.3975065013,0.6619083817,0.3515903181,
4.4520904181,0.2449289858,0.2479935987,7.8140628126,0.9522904581,-6.954390878,-0.919663933,0.4168833767,3.4712942589,0.5858371674,0.4468683737,0.3452530506,0.150720144,
4.4702940588,0.3857171434,0.5336227245,9.9024804961,0.6797159432,-9.417483497,-0.201760352,0.1666333267,3.0326065213,0.9156631326,0.1301960392,0.4862812563,0.8048309662,
9.0352070414,0.7465093019,0.0280376075,7.0984196839,0.1619323865,-8.24264853,-0.642168434,0.3376675335,2.2980596119,0.7833166633,0.3805881176,0.1572154431,0.274054811,
3.9199839968,0.7535307061,0.8519903981,3.7587517504,0.225485097,-7.877175435,-0.978875775,0.9519903981,2.399479896,0.5042208442,0.4190028006,0.4778195639,0.9543908782,
6.4320864173,0.5140828166,0.668889778,4.8929785957,0.5810562112,-9.073014603,-0.603440688,0.6613322665,1.524504901,0.7620324065,0.3330176035,0.2924144829,0.6786457291,
9.2466493299,0.6021204241,0.7680856171,6.0212042408,0.4463892779,-5.194238848,-0.716103221,0.898779756,1.1830366073,0.3669133827,0.3129145829,0.7664572915,0.0576015203,
6.2850570114,0.2042408482,0.4657931586,4.1713342669,0.2206241248,-8.74814963,-0.733066613,0.5905181036,3.8181636327,0.3093018604,0.9671584317,0.2311142228,0.601110222,
5.2964592919,0.8388677736,0.3809081816,6.0062012402,0.300380076,-7.291858372,-0.774354871,0.8927785557,2.3214642929,0.3088217644,0.1327835567,0.5122304461,0.4162032406,
4.1706341268,0.3281056211,0.0788117624,8.9362872575,0.6872774555,-9.409081816,-0.650330066,0.2902580516,3.449689938,0.4640528106,0.1031266253,0.443784757,0.125255051,
4.7909581916,0.1626525305,0.8294458892,5.9626925385,0.1406881376,-5.870574115,-0.922384477,0.1682336467,2.6599319864,0.3070614123,0.2524064813,0.1493178636,0.7945689138,
8.4764952991,0.3317063413,0.8747309462,4.9049809962,0.3975995199,-8.218843769,-0.889737948,0.5473094619,3.4292858572,0.3321864373,0.735675135,0.7138067614,0.8960492098,
9.2858571714,0.7414682937,0.6069413883,4.4053810762,0.3327865573,-8.574514903,-0.519263853,0.6723344669,1.1644328866,0.6368873775,0.9371034207,0.8975195039,0.3683136627,
3.099419884,0.5306461292,0.140760152,8.7577515503,0.2083816763,-6.903980796,-0.571274255,0.5453090618,3.574514903,0.4565313063,0.6809391878,0.5985397079,0.1263952791,
5.3804760952,0.9432886577,0.2421124225,9.1433286657,0.2830966193,-8.766353271,-0.465973195,0.4468893779,1.6373274655,0.4805361072,0.9810912182,0.6284376875,0.7913382677,
3.9535907181,0.9042208442,0.5495019004,7.674534907,0.8233846769,-6.483896779,-0.553190638,0.6715343069,1.9451890378,0.324984997,0.8537057411,0.8766473295,0.2618923785,
7.350670134,0.8316663333,0.8412082416,5.6326265253,0.6339867974,-3.674934987,-0.342108422,0.4276855371,1.3906781356,0.4694938988,0.891125225,0.8106461292,0.5306061212,
6.2528505701,0.9843368674,0.2679895979,2.9395879176,0.3551110222,-4.197239448,-0.992478496,0.8481696339,1.2814562913,0.9417483497,0.6224214843,0.6220444089,0.799889978,
7.4234846969,0.7330066013,0.6986877375,8.0766153231,0.5871774355,-3.680536107,-0.546789358,0.2578515703,3.3086617323,0.2702540508,0.6234166833,0.93005001,0.5184436887,
5.8817763553,0.6804360872,0.2042768554,6.5373074615,0.2658131626,-8.312662533,-0.634166833,0.2982596519,3.0476095219,0.2409681936,0.8801780356,0.1190438088,0.124494899,
6.1464292859,0.6222844569,0.1021404281,7.3114622925,0.9625525105,-4.802160432,-0.500220044,0.6533306661,3.1448289658,0.9899179836,0.0868053611,0.2474734947,0.4802460492,
